stop_id,stop_name,stop_lat,stop_lon
BS_KOTI_BOS_333001223,화원.상송,34.910681,127.335298
BS_KOTI_BOS_333001224,화원.상송,34.910753,127.335364
BS_KOTI_BOS_333001225,벌교성당,34.851027,127.336259
BS_KOTI_BOS_333001226,벌교성당,34.8511,127.336356
BS_KOTI_BOS_333001227,서내,34.909534,127.336544
BS_KOTI_BOS_333001228,서내,34.909597,127.336642
BS_KOTI_BOS_333001229,봉림,34.853358,127.337202
BS_KOTI_BOS_333001230,봉림,34.853331,127.33729
BS_KOTI_BOS_333001231,목촌,34.938044,127.337673
BS_KOTI_BOS_333001232,목촌,34.937981,127.337728
BS_KOTI_BOS_333001233,상송마을,34.924992,127.337843
BS_KOTI_BOS_333001234,상송마을,34.925082,127.337875
BS_KOTI_BOS_333001235,홍교,34.84947,127.338316
BS_KOTI_BOS_333001236,홍교,34.849561,127.338468
BS_KOTI_BOS_333001237,낙안온천,34.919516,127.338697
BS_KOTI_BOS_333001238,낙안온천,34.919309,127.338775
BS_KOTI_BOS_333001239,산학마을,34.860102,127.338997
BS_KOTI_BOS_333001240,산학마을,34.860093,127.339095
BS_KOTI_BOS_333001241,금둔사,34.923818,127.3391
BS_KOTI_BOS_333001242,금둔사,34.92389,127.339209
BS_KOTI_BOS_333001243,연산,34.862955,127.339914
BS_KOTI_BOS_333001244,연산,34.86292,127.340035
BS_KOTI_BOS_333001245,신촌,34.9584,127.34121
BS_KOTI_BOS_333001246,신촌,34.95841,127.341363
BS_KOTI_BOS_333001247,성북,34.911952,127.341975
BS_KOTI_BOS_333001248,성북,34.911709,127.341998
BS_KOTI_BOS_333001249,벌교주유소,34.840358,127.342041
BS_KOTI_BOS_333001250,구기시계,34.866492,127.342052
BS_KOTI_BOS_333001251,성북,34.911799,127.342085
BS_KOTI_BOS_333001252,벌교주유소,34.840232,127.342118
BS_KOTI_BOS_333001253,성북마을,34.910864,127.342454
BS_KOTI_BOS_333001254,성북마을,34.9109,127.342563
BS_KOTI_BOS_333001255,벌교여고앞,34.835963,127.342753
BS_KOTI_BOS_333001256,구기시계,34.867217,127.342801
BS_KOTI_BOS_333001257,벌교여고앞,34.835955,127.34295
BS_KOTI_BOS_333001258,낙안읍성 3.1운동 기념공원,34.90571,127.342987
BS_KOTI_BOS_333001259,낙안읍성,34.905811,127.343183
BS_KOTI_BOS_333001260,동림,34.86986,127.343184
BS_KOTI_BOS_333001261,동림,34.870185,127.343215
BS_KOTI_BOS_333001262,제1부용교삼거리,34.847126,127.343288
BS_KOTI_BOS_333001263,잠실주말농원,34.952662,127.343676
BS_KOTI_BOS_333001264,잠실주말농원,34.952752,127.34373
BS_KOTI_BOS_333001265,벌교역,34.842423,127.343883
BS_KOTI_BOS_333001266,신기,34.876562,127.343941
BS_KOTI_BOS_333001267,세무서앞,34.845038,127.343983
BS_KOTI_BOS_333001268,신기,34.876581,127.34405
BS_KOTI_BOS_333001269,세무서앞,34.845066,127.344114
BS_KOTI_BOS_333001270,낙안중학교,34.901706,127.34431
BS_KOTI_BOS_333001271,이곡,34.878683,127.34446
BS_KOTI_BOS_333001272,이곡,34.878621,127.344559
BS_KOTI_BOS_333001273,낙안중학교,34.901014,127.344655
BS_KOTI_BOS_333001274,벌교역,34.8425,127.344768
BS_KOTI_BOS_333001275,한국전력공사,34.848129,127.345434
BS_KOTI_BOS_333001276,한국전력공사,34.848246,127.345488
BS_KOTI_BOS_333001277,이곡마을,34.880565,127.345615
BS_KOTI_BOS_333001278,용깅,34.943649,127.345641
BS_KOTI_BOS_333001279,이곡마을,34.880448,127.345682
BS_KOTI_BOS_333001280,용깅,34.943577,127.345686
BS_KOTI_BOS_333001281,교촌,34.898199,127.345914
BS_KOTI_BOS_333001282,교촌,34.898227,127.346034
BS_KOTI_BOS_333001283,웰빙센터,34.845626,127.346045
BS_KOTI_BOS_333001284,벌교전통시장,34.845159,127.346442
BS_KOTI_BOS_333001285,분토,34.834306,127.346517
BS_KOTI_BOS_333001286,분토,34.834423,127.346527
BS_KOTI_BOS_333001287,낙안배영농조합,34.882473,127.346826
BS_KOTI_BOS_333001288,코사마트앞,34.843296,127.346861
BS_KOTI_BOS_333001289,낙안배영농조합,34.882438,127.346957
BS_KOTI_BOS_333001290,코사마트앞,34.843625,127.347832
BS_KOTI_BOS_333001291,교촌,34.898499,127.348176
BS_KOTI_BOS_333001292,교촌,34.898418,127.348199
BS_KOTI_BOS_333001293,분토,34.833549,127.348239
BS_KOTI_BOS_333001294,분토,34.833676,127.348315
BS_KOTI_BOS_333001295,노암,34.88456,127.349391
BS_KOTI_BOS_333001296,노암,34.884434,127.349392
BS_KOTI_BOS_333001297,반룡,34.833918,127.349898
BS_KOTI_BOS_333001298,반룡,34.83381,127.349899
BS_KOTI_BOS_333001299,신정,34.898311,127.350092
BS_KOTI_BOS_333001300,신정,34.898402,127.350146
BS_KOTI_BOS_333001301,금산,34.943972,127.350357
BS_KOTI_BOS_333001302,금산,34.944027,127.35051
BS_KOTI_BOS_333001303,벌교공용버스터미널,34.848132,127.351055
BS_KOTI_BOS_333001304,벌교버스터미널,34.847339,127.351105
BS_KOTI_BOS_333001305,터미널앞,34.847114,127.35115
BS_KOTI_BOS_333001306,신전마을,34.948711,127.351579
BS_KOTI_BOS_333001307,신전마을,34.948739,127.351699
BS_KOTI_BOS_333001308,분토,34.832943,127.352923
BS_KOTI_BOS_333001309,분토,34.833052,127.353064
BS_KOTI_BOS_333001310,용능,34.885699,127.353364
BS_KOTI_BOS_333001311,용능,34.885618,127.353376
BS_KOTI_BOS_333001312,신전마을,34.946737,127.353401
BS_KOTI_BOS_333001313,신전,34.945737,127.353442
BS_KOTI_BOS_333001314,신전마을,34.946765,127.35351
BS_KOTI_BOS_333001315,신전,34.945665,127.35353
BS_KOTI_BOS_333001316,내동,34.89402,127.35505
BS_KOTI_BOS_333001317,내동,34.894101,127.355147
BS_KOTI_BOS_333001318,회정,34.846978,127.356105
BS_KOTI_BOS_333001319,회정,34.847132,127.356235
BS_KOTI_BOS_333001320,낙안세광교회,34.88775,127.357637
BS_KOTI_BOS_333001321,낙안세광교회,34.887669,127.357659
BS_KOTI_BOS_333001322,석정,34.95126,127.359705
BS_KOTI_BOS_333001323,석정,34.951206,127.359793
BS_KOTI_BOS_333001324,고정(부대앞),34.847629,127.360025
BS_KOTI_BOS_333001325,고정(부대앞),34.847747,127.360101
BS_KOTI_BOS_333001326,두평,34.821523,127.36014
BS_KOTI_BOS_333001327,심내,34.8906,127.361269
BS_KOTI_BOS_333001328,심내,34.890672,127.361345
BS_KOTI_BOS_333001329,운동,34.889593,127.361758
BS_KOTI_BOS_333001330,운동,34.889575,127.361878
BS_KOTI_BOS_333001331,두평,34.82545,127.362798
BS_KOTI_BOS_333001332,두평,34.825549,127.362885
BS_KOTI_BOS_333001333,양동,34.84879,127.364828
BS_KOTI_BOS_333001334,양동,34.848755,127.365025
BS_KOTI_BOS_333001335,석흥천변,34.953073,127.365045
BS_KOTI_BOS_333001336,석흥천변,34.952992,127.365045
BS_KOTI_BOS_333001337,두평,34.823182,127.367025
BS_KOTI_BOS_333001338,두평,34.823335,127.3671
BS_KOTI_BOS_333001339,노동2교,34.950907,127.367985
BS_KOTI_BOS_333001340,노동2교,34.950925,127.368083
BS_KOTI_BOS_333001341,매산,34.844403,127.36882
BS_KOTI_BOS_333001342,장양,34.842622,127.371425
BS_KOTI_BOS_333001343,벌교차고지,34.848926,127.371913
BS_KOTI_BOS_333001344,장양,34.848597,127.372692
BS_KOTI_BOS_333001345,영등리,34.813331,127.372696
BS_KOTI_BOS_333001346,영등리,34.813422,127.372794
BS_KOTI_BOS_333001347,노동,34.955528,127.376205
BS_KOTI_BOS_333001348,노동,34.955348,127.376228
BS_KOTI_BOS_333001349,도회,34.808672,127.378306
BS_KOTI_BOS_333001350,도회,34.808691,127.378426
BS_KOTI_BOS_333001351,영등,34.81457,127.37872
BS_KOTI_BOS_333001352,영등,34.814498,127.378743
BS_KOTI_BOS_333001353,영등,34.81448,127.37883
BS_KOTI_BOS_333001354,진토재,34.84632,127.378865
BS_KOTI_BOS_333001355,봉황,34.820481,127.379922
BS_KOTI_BOS_333001356,봉황,34.820562,127.379954
BS_KOTI_BOS_333001357,박석,34.805833,127.380196
BS_KOTI_BOS_333001358,쟁동,34.838142,127.380217
BS_KOTI_BOS_333001359,박석,34.805923,127.380272
BS_KOTI_BOS_333001360,쟁동,34.837408,127.383065
BS_KOTI_BOS_333001361,청송리,34.801161,127.38328
BS_KOTI_BOS_333001362,박석삼거리,34.804965,127.383317
BS_KOTI_BOS_333001363,박석삼거리,34.805119,127.383392
BS_KOTI_BOS_333001364,청송리,34.801252,127.38341
BS_KOTI_BOS_333001365,진치,34.844125,127.386831
BS_KOTI_BOS_333001366,제두,34.797872,127.387129
BS_KOTI_BOS_333001367,제두,34.798053,127.387248
BS_KOTI_BOS_333001368,제두,34.79781,127.387337
BS_KOTI_BOS_333001369,진석,34.833094,127.387492
BS_KOTI_BOS_333001370,진석,34.830031,127.389526
BS_KOTI_BOS_333001371,지음,34.805225,127.390091
BS_KOTI_BOS_333001372,지음,34.805288,127.390102
BS_KOTI_BOS_333001373,금치,34.843923,127.393317
BS_KOTI_BOS_333001374,대포리,34.792848,127.393788
BS_KOTI_BOS_333001375,지음,34.806141,127.394795
BS_KOTI_BOS_333001376,지음,34.806078,127.394807
BS_KOTI_BOS_333001377,호동,34.835151,127.396858
BS_KOTI_BOS_333001378,호동,34.835152,127.396912
BS_KOTI_BOS_333001379,제두리,34.801375,127.39718
BS_KOTI_BOS_333001380,제두리,34.80133,127.397191
BS_KOTI_BOS_333001381,호동,34.83081,127.397523
BS_KOTI_BOS_333001382,호동,34.830819,127.397611
BS_KOTI_BOS_333001383,호산,34.830494,127.401122
BS_KOTI_BOS_333001384,호동주유소,34.84217,127.401574
BS_KOTI_BOS_333001385,상장,34.809388,127.404477
BS_KOTI_BOS_333001386,상장,34.809479,127.404509
BS_KOTI_BOS_333001387,하장,34.807972,127.405985
BS_KOTI_BOS_333001388,하장,34.807981,127.406061
BS_KOTI_BOS_333001389,동막,34.83911,127.406188
BS_KOTI_BOS_333001390,호동,34.838049,127.410514
BS_KOTI_BOS_333001391,상진항,34.814439,127.41054
BS_KOTI_BOS_333001392,현교,34.806391,127.411045
BS_KOTI_BOS_333001393,현교,34.806275,127.411177
BS_KOTI_BOS_333001394,산등,34.811581,127.412397
BS_KOTI_BOS_333001395,대룡,34.810157,127.412451
BS_KOTI_BOS_333001396,산등,34.811528,127.412506
BS_KOTI_BOS_333001397,대룡,34.810131,127.412516
BS_KOTI_BOS_333001398,호동리,34.835983,127.413897
BS_KOTI_BOS_333001399,벌교공용버스터미널,34.848128,127.350816
BS_KOTI_BOS_333001400,보성버스터미널,34.76401,127.075833
BS_KOTI_BOS_333001401,벌교차고지,34.848888,127.371815
BS_KOTI_BOS_333001402,문덕버스정류장,34.928382,127.170672
BS_KOTI_BOS_333001403,다향고.보중,34.763728,127.091508
BS_KOTI_BOS_333001404,덕정,34.753062,127.093585
BS_KOTI_BOS_333001405,심곡.드문골,34.907246,127.212896
BS_KOTI_BOS_333001406,군두,34.775694,127.156201
BS_KOTI_BOS_333001407,삼정리,34.775725,127.128244
BS_KOTI_BOS_333001408,당산,34.694617,127.111998
BS_KOTI_BOS_333001409,영등,34.814588,127.378844
BS_KOTI_BOS_333001411,신촌,34.784343,127.203341
BS_KOTI_GNU_4200001,내곡교,37.746566772,128.887161255
BS_KOTI_GNU_4200002,소돌해변입구,37.907833099,128.819046021
BS_KOTI_GNU_4200004,숲사랑홍보관,37.818817139,128.851257324
BS_KOTI_GNU_4200005,강동무료주차장,37.688983917,129.031494141
BS_KOTI_GNU_4200006,강릉아이스아레나,37.780334473,128.895187378
BS_KOTI_GNU_4200008,하평리,37.836315155,128.872131348
BS_KOTI_GNU_4200009,강릉솔향수목원,37.701881409,128.86668396
BS_KOTI_GNU_4200011,동부아파트,37.784049988,128.915176392
BS_KOTI_GNU_4200014,보현사종점,37.738067627,128.792633057
BS_KOTI_GNU_4200016,강동종합복지회관,37.727684021,128.953399658
BS_KOTI_GNU_4200017,금진해양파출소,37.652164459,129.049179077
BS_KOTI_GNU_4200019,강동무료주차장,37.688934326,129.03137207
BS_KOTI_GNU_4200020,안곡약수터입구,37.7397995,128.83782959
BS_KOTI_GNU_4200021,남밭,37.728881836,128.840576172
BS_KOTI_GNU_4200022,상근내,37.877414703,128.779678345
BS_KOTI_GNU_4200023,진골,37.706882477,128.86366272
BS_KOTI_GNU_4200024,까치골,37.695583344,129.025421143
BS_KOTI_GNU_4200025,금호어울림정문,37.754764557,128.91947937
BS_KOTI_GNU_4200026,강동종합복지회관,37.728248596,128.952255249
BS_KOTI_GNU_4200027,주문10리,37.897598267,128.81048584
BS_KOTI_GNU_4200028,하시동3리마을회관,37.737499237,128.955673218
BS_KOTI_GNU_4200029,주문진읍사무소,37.892715454,128.824859619
BS_KOTI_GNU_4200031,모전리.돌평,37.709884644,128.95072937
BS_KOTI_GNU_4200032,퇴곡2리,37.848201752,128.717147827
BS_KOTI_GNU_4200034,현내리,37.617900848,129.036437988
BS_KOTI_GNU_4200036,언별리,37.691516876,128.932449341
BS_KOTI_GNU_4200039,유화아파트,37.785766602,128.913482666
BS_KOTI_GNU_4200041,허균생가입구,37.787899017,128.912979126
BS_KOTI_GNU_4200042,롯데캐슬아파트,37.766983032,128.891204834
BS_KOTI_GNU_4200044,차고지대기(경유),37.769432068,128.933166504
BS_KOTI_GNU_4200045,형제막국수,37.7551651,128.866226196
BS_KOTI_GNU_4200046,현내리,37.617916107,129.0365448
BS_KOTI_GNU_4200047,강릉고정문,37.788333893,128.915496826
BS_KOTI_GNU_4200048,강릉고정문,37.787567139,128.915863037
BS_KOTI_GNU_4200049,남강초교,37.767383575,128.913360596
BS_KOTI_GNU_4200050,가톨릭관동대북문,37.737731934,128.872116089
BS_KOTI_GNU_4200051,송정래미안,37.782867432,128.930221558
BS_KOTI_GNU_4200052,송정래미안,37.782966614,128.930389404
BS_KOTI_GNU_4200053,오성학교,37.779815674,128.933120728
BS_KOTI_GNU_4200054,삼익아파트,37.779483795,128.933395386
BS_KOTI_GNU_4200055,해당화연립,37.778999329,128.935012817
BS_KOTI_GNU_4200056,해당화연립,37.778564453,128.935592651
BS_KOTI_GNU_4200057,강릉경찰서,37.768100739,128.90687561
BS_KOTI_GNU_4200058,강릉경찰서,37.767784119,128.906845093
BS_KOTI_GNU_4200059,강원도교육연수원,37.78503418,128.918045044
BS_KOTI_GNU_4200060,솔올중학교,37.77166748,128.879867554
BS_KOTI_GNU_4200061,경포중학교,37.742866516,128.90032959
BS_KOTI_GNU_4200062,회산주공2단지,37.743717194,128.876327515
BS_KOTI_GNU_4200063,가톨릭관동대학교,37.738334656,128.878036499
BS_KOTI_GNU_4200064,윗회산,37.711582184,128.862365723
BS_KOTI_GNU_4200065,보건소,37.743965149,128.882980347
BS_KOTI_GNU_4200066,내곡교,37.746284485,128.886581421
BS_KOTI_GNU_4200067,홍제동주민센터,37.747882843,128.884216309
BS_KOTI_GNU_4200068,신석,37.735267639,128.92225647
BS_KOTI_GNU_4200069,방골마을입구,37.81370163,128.855392456
BS_KOTI_GNU_4200070,경포현대아파트,37.80173111,128.903381348
BS_KOTI_GNU_4200071,경포현대아파트,37.801250458,128.90335083
BS_KOTI_GNU_4200072,경포대.참소리박물관,37.7955513,128.89704895
BS_KOTI_GNU_4200073,경포대.참소리박물관,37.795516968,128.897232056
BS_KOTI_GNU_4200074,해운정,37.785800934,128.889633179
BS_KOTI_GNU_4200075,선교장,37.785499573,128.885345459
BS_KOTI_GNU_4200076,선교장,37.78509903,128.88470459
BS_KOTI_GNU_4200077,경포동주민센터,37.784164429,128.880508423
BS_KOTI_GNU_4200078,경포동주민센터,37.78408432,128.880615234
BS_KOTI_GNU_4200080,경포초등학교,37.76978302,128.878936768
BS_KOTI_GNU_4200081,강일여고정문,37.764198303,128.888320923
BS_KOTI_GNU_4200082,강일여고정문,37.763965607,128.887542725
BS_KOTI_GNU_4200083,지변동,37.771915436,128.876754761
BS_KOTI_GNU_4200084,풋살경기장옆,37.771682739,128.876800537
BS_KOTI_GNU_4200086,강릉원주대후문,37.773265839,128.874862671
BS_KOTI_GNU_4200087,강릉원주대후문,37.773181915,128.874984741
BS_KOTI_GNU_4200088,문성고등학교,37.776798248,128.874710083
BS_KOTI_GNU_4200089,문성고등학교,37.776832581,128.874603271
BS_KOTI_GNU_4200090,한옥마을,37.777084351,128.877471924
BS_KOTI_GNU_4200091,한옥마을,37.7771492,128.87739563
BS_KOTI_GNU_4200092,오죽헌,37.778831482,128.879730225
BS_KOTI_GNU_4200093,오죽헌,37.779033661,128.880081177
BS_KOTI_GNU_4200094,강릉여고,37.759082794,128.902481079
BS_KOTI_GNU_4200095,한국자산관리공사,37.75831604,128.901123047
BS_KOTI_GNU_4200098,허난설헌삼거리,37.791816711,128.913131714
BS_KOTI_GNU_4200099,상근내,37.877483368,128.779602051
BS_KOTI_GNU_4200100,강원도교육연수원,37.785114288,128.918136597
BS_KOTI_GNU_4200101,강릉고입구,37.783649445,128.920135498
BS_KOTI_GNU_4200102,강릉고입구,37.783565521,128.920455933
BS_KOTI_GNU_4200103,경포고교,37.78061676,128.919052124
BS_KOTI_GNU_4200104,동명중학교,37.777217865,128.916366577
BS_KOTI_GNU_4200105,동명중학교,37.776615143,128.916107178
BS_KOTI_GNU_4200106,KT,37.772800446,128.911804199
BS_KOTI_GNU_4200107,KT,37.773132324,128.912506104
BS_KOTI_GNU_4200108,동인병원입구,37.771282196,128.90953064
BS_KOTI_GNU_4200109,동인병원입구,37.771064758,128.909484863
BS_KOTI_GNU_4200110,하슬라중,37.770565033,128.907150269
BS_KOTI_GNU_4200111,하슬라중,37.770465851,128.907592773
BS_KOTI_GNU_4200112,강릉관광개발공사,37.768032074,128.90852356
BS_KOTI_GNU_4200113,강릉관광개발공사,37.768234253,128.90864563
BS_KOTI_GNU_4200114,고용센터,37.757484436,128.888916016
BS_KOTI_GNU_4200115,고용센터,37.757183075,128.889068604
BS_KOTI_GNU_4200116,적십자입구,37.757232666,128.887252808
BS_KOTI_GNU_4200117,적십자입구,37.756801605,128.886459351
BS_KOTI_GNU_4200118,교동주유소,37.75611496,128.884048462
BS_KOTI_GNU_4200119,교동주유소,37.755615234,128.883804321
BS_KOTI_GNU_4200120,강릉시외.고속터미널,37.75510025,128.879211426
BS_KOTI_GNU_4200121,강릉시외.고속터미널,37.754901886,128.879119873
BS_KOTI_GNU_4200122,강릉문화원,37.75793457,128.874084473
BS_KOTI_GNU_4200123,우편집중국,37.760551453,128.87336731
BS_KOTI_GNU_4200124,우편집중국,37.761600494,128.873458862
BS_KOTI_GNU_4200125,솔올공연장,37.763698578,128.874603271
BS_KOTI_GNU_4200126,솔올공연장,37.763549805,128.874237061
BS_KOTI_GNU_4200127,구름다리,37.764549255,128.876525879
BS_KOTI_GNU_4200128,구름다리,37.764717102,128.877426147
BS_KOTI_GNU_4200129,주공3차아파트,37.764148712,128.879333496
BS_KOTI_GNU_4200130,현대2차아파트,37.764350891,128.879989624
BS_KOTI_GNU_4200131,하이빌현대아파트,37.764900208,128.882446289
BS_KOTI_GNU_4200132,율곡초등학교,37.765132904,128.882217407
BS_KOTI_GNU_4200133,주공1차아파트,37.766700745,128.882888794
BS_KOTI_GNU_4200134,부영2차아파트,37.770198822,128.882797241
BS_KOTI_GNU_4200135,부영2차아파트,37.770065308,128.882507324
BS_KOTI_GNU_4200136,방축거리,37.773933411,128.883804321
BS_KOTI_GNU_4200137,방축거리,37.773365021,128.883605957
BS_KOTI_GNU_4200138,즈므.과학단지,37.79750061,128.860458374
BS_KOTI_GNU_4200139,석교2리마을회관,37.842350006,128.820663452
BS_KOTI_GNU_4200140,사기막,37.79271698,128.806381226
BS_KOTI_GNU_4200141,사기막마을회관,37.793048859,128.810897827
BS_KOTI_GNU_4200142,사기막마을회관,37.79309845,128.810928345
BS_KOTI_GNU_4200143,해살이,37.792301178,128.814315796
BS_KOTI_GNU_4200144,해살이,37.792350769,128.814331055
BS_KOTI_GNU_4200145,강릉면허시험장,37.795665741,128.819396973
BS_KOTI_GNU_4200146,강릉면허시험장,37.795764923,128.819366455
BS_KOTI_GNU_4200147,노동3리,37.799266815,128.825668335
BS_KOTI_GNU_4200148,노동3리,37.799316406,128.825622559
BS_KOTI_GNU_4200149,노동리,37.800731659,128.828735352
BS_KOTI_GNU_4200150,노동리,37.800998688,128.828811646
BS_KOTI_GNU_4200151,연변,37.805801392,128.831619263
BS_KOTI_GNU_4200152,연변,37.8058815,128.831542969
BS_KOTI_GNU_4200153,공군부대앞,37.746265411,128.940139771
BS_KOTI_GNU_4200154,너다리,37.830348969,128.85383606
BS_KOTI_GNU_4200155,농업기술센터,37.810634613,128.833816528
BS_KOTI_GNU_4200156,농업기술센터,37.810665131,128.833740234
BS_KOTI_GNU_4200157,한과마을,37.814601898,128.835144043
BS_KOTI_GNU_4200158,한과마을,37.814731598,128.835159302
BS_KOTI_GNU_4200159,노동회관,37.818183899,128.837966919
BS_KOTI_GNU_4200160,노동회관,37.81823349,128.837921143
BS_KOTI_GNU_4200161,노동하리.우리정미소,37.822284698,128.84147644
BS_KOTI_GNU_4200162,노동하리.우리정미소,37.822315216,128.841384888
BS_KOTI_GNU_4200163,갈골한과,37.824531555,128.843643188
BS_KOTI_GNU_4200164,갈골한과,37.82466507,128.843688965
BS_KOTI_GNU_4200165,사천중학교,37.826816559,128.846618652
BS_KOTI_GNU_4200166,소금강산,37.821800232,128.712463379
BS_KOTI_GNU_4200167,소금강산,37.82170105,128.712295532
BS_KOTI_GNU_4200168,소금강산분교,37.831298828,128.710006714
BS_KOTI_GNU_4200169,소금강산분교,37.83108139,128.709945679
BS_KOTI_GNU_4200170,삼산1리,37.845550537,128.70463562
BS_KOTI_GNU_4200171,삼산1리,37.845783234,128.704833984
BS_KOTI_GNU_4200172,현덕사입구,37.847084045,128.709716797
BS_KOTI_GNU_4200173,퇴곡2리,37.848117828,128.716308594
BS_KOTI_GNU_4200174,퇴곡,37.851333618,128.752243042
BS_KOTI_GNU_4200175,퇴곡,37.851150513,128.752487183
BS_KOTI_GNU_4200176,행정2리신촌마을,37.850482941,128.778610229
BS_KOTI_GNU_4200177,행정2리신촌마을,37.850666046,128.778579712
BS_KOTI_GNU_4200178,신왕초등학교.소금강산체험학습장,37.852401733,128.787475586
BS_KOTI_GNU_4200179,산림조합,37.854751587,128.81640625
BS_KOTI_GNU_4200180,향호리,37.915431976,128.810592651
BS_KOTI_GNU_4200181,주문진해변,37.909450531,128.81690979
BS_KOTI_GNU_4200182,주문진해변,37.909484863,128.81703186
BS_KOTI_GNU_4200184,소돌,37.905448914,128.821746826
BS_KOTI_GNU_4200185,소돌,37.905967712,128.82131958
BS_KOTI_GNU_4200186,보성연립,37.902015686,128.825500488
BS_KOTI_GNU_4200187,양양고개,37.900066376,128.828048706
BS_KOTI_GNU_4200188,양양고개,37.900032043,128.828216553
BS_KOTI_GNU_4200189,주문2리,37.897583008,128.830444336
BS_KOTI_GNU_4200190,수협사거리,37.895931244,128.831176758
BS_KOTI_GNU_4200191,공단,37.765281677,128.922225952
BS_KOTI_GNU_4200192,북부지구대,37.894649506,128.829269409
BS_KOTI_GNU_4200193,북부지구대,37.894565582,128.828598022
BS_KOTI_GNU_4200194,주문진항입구,37.892665863,128.826705933
BS_KOTI_GNU_4200195,주문진항입구,37.892700195,128.826904297
BS_KOTI_GNU_4200196,작은다리,37.891048431,128.826126099
BS_KOTI_GNU_4200197,작은다리,37.889984131,128.825836182
BS_KOTI_GNU_4200198,원마트,37.888267517,128.82572937
BS_KOTI_GNU_4200200,주문진시외버스터미널,37.885116577,128.825302124
BS_KOTI_GNU_4200201,양조장,37.881317139,128.825820923
BS_KOTI_GNU_4200202,주문진식자재마트,37.881515503,128.825973511
BS_KOTI_GNU_4200204,주문진중학교,37.878917694,128.826904297
BS_KOTI_GNU_4200205,강원도립대,37.876567841,128.828399658
BS_KOTI_GNU_4200206,강원도립대,37.876983643,128.828292847
BS_KOTI_GNU_4200207,북부노인종합복지관,37.874351501,128.830612183
BS_KOTI_GNU_4200208,북부노인종합복지관,37.874717712,128.830413818
BS_KOTI_GNU_4200209,영진입구,37.870582581,128.836364746
BS_KOTI_GNU_4200211,삼천리아파트,37.869098663,128.838317871
BS_KOTI_GNU_4200212,연곡면사무소,37.859981537,128.837600708
BS_KOTI_GNU_4200213,연곡해변입구,37.854667664,128.841293335
BS_KOTI_GNU_4200214,연곡해변입구,37.85458374,128.84161377
BS_KOTI_GNU_4200215,구라미휴게소,37.845901489,128.841262817
BS_KOTI_GNU_4200216,구라미,37.84091568,128.841873169
BS_KOTI_GNU_4200217,구라미,37.840751648,128.842178345
BS_KOTI_GNU_4200219,청솔공원,37.832332611,128.847442627
BS_KOTI_GNU_4200220,모래내행복센터,37.826583862,128.848876953
BS_KOTI_GNU_4200221,모래내행복센터,37.8268013,128.848815918
BS_KOTI_GNU_4200222,사천면사무소,37.823898315,128.84928894
BS_KOTI_GNU_4200223,사천면사무소,37.822982788,128.849136353
BS_KOTI_GNU_4200224,북부노인대학,37.820201874,128.850692749
BS_KOTI_GNU_4200225,북부노인대학,37.820201874,128.850830078
BS_KOTI_GNU_4200226,방골마을입구,37.813331604,128.855880737
BS_KOTI_GNU_4200227,학고개,37.80456543,128.861038208
BS_KOTI_GNU_4200228,학고개,37.805999756,128.859909058
BS_KOTI_GNU_4200229,즈므.과학단지,37.797149658,128.860778809
BS_KOTI_GNU_4200230,한밭입구,37.791801453,128.864242554
BS_KOTI_GNU_4200231,한밭입구,37.791648865,128.864944458
BS_KOTI_GNU_4200232,행정마을,37.788967133,128.869445801
BS_KOTI_GNU_4200233,행정마을,37.788631439,128.870346069
BS_KOTI_GNU_4200234,법원.검찰청,37.785301208,128.873413086
BS_KOTI_GNU_4200235,법원.검찰청,37.785083771,128.873947144
BS_KOTI_GNU_4200236,선교장입구,37.782215118,128.879776001
BS_KOTI_GNU_4200237,선교장입구,37.782264709,128.880187988
BS_KOTI_GNU_4200238,오죽헌,37.779884338,128.882720947
BS_KOTI_GNU_4200239,오죽헌,37.780448914,128.882415771
BS_KOTI_GNU_4200240,젤마을,37.775482178,128.88772583
BS_KOTI_GNU_4200241,우성공업사,37.775417328,128.888122559
BS_KOTI_GNU_4200242,율곡중학교,37.771915436,128.890197754
BS_KOTI_GNU_4200243,율곡중학교,37.772201538,128.890335083
BS_KOTI_GNU_4200244,안목커피거리,37.772331238,128.945785522
BS_KOTI_GNU_4200245,강일여고,37.764598846,128.891571045
BS_KOTI_GNU_4200246,강일여고,37.764732361,128.891769409
BS_KOTI_GNU_4200247,강릉제일고,37.759567261,128.891860962
BS_KOTI_GNU_4200248,강릉제일고,37.759082794,128.891998291
BS_KOTI_GNU_4200249,용강동서부시장,37.754966736,128.891662598
BS_KOTI_GNU_4200250,용강동서부시장,37.755699158,128.89175415
BS_KOTI_GNU_4200251,하나금융투자,37.753517151,128.894073486
BS_KOTI_GNU_4200252,신영극장,37.754516602,128.896118164
BS_KOTI_GNU_4200253,교보생명,37.756034851,128.898101807
BS_KOTI_GNU_4200256,옥천119안전센터,37.761398315,128.902236938
BS_KOTI_GNU_4200257,옥천119안전센터,37.761081696,128.903045654
BS_KOTI_GNU_4200258,용지각,37.761516571,128.905334473
BS_KOTI_GNU_4200259,용지각,37.761882782,128.90536499
BS_KOTI_GNU_4200260,동남아파트,37.76468277,128.908798218
BS_KOTI_GNU_4200261,북강릉IC,37.836933136,128.84425354
BS_KOTI_GNU_4200262,로얄아파트.포남1동주민센터,37.765499115,128.909332275
